Event ID,Disease,lat,lon,Locality,Country,Region,Location,observation date,report date,Date,Animal Type,Animal Species,Species,Diagnosis Status,Humans Affected,Human Deaths,Diagnosis Source,cluster
397041,African swine fever,52.287189,16.794021,147825JAROS AWIEC,Poland,Europe,"147825JAROS AWIEC, Poland, Europe",2025-01-01,2025-01-23,2025-01-01,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397040,African swine fever,52.317081,16.834412,147826WIRY,Poland,Europe,"147826WIRY, Poland, Europe",2025-01-01,2025-01-23,2025-01-01,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397039,African swine fever,52.314343,16.838493,147827WIRY,Poland,Europe,"147827WIRY, Poland, Europe",2025-01-01,2025-01-23,2025-01-01,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397060,African swine fever,52.179308,16.843314,147805GRZYBNO,Poland,Europe,"147805GRZYBNO, Poland, Europe",2025-01-02,2025-01-23,2025-01-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397038,African swine fever,52.253661,16.838578,147828MOSINA,Poland,Europe,"147828MOSINA, Poland, Europe",2025-01-02,2025-01-23,2025-01-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397037,African swine fever,52.29144,16.729078,147829D BIENKO,Poland,Europe,"147829D BIENKO, Poland, Europe",2025-01-02,2025-01-23,2025-01-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397059,African swine fever,52.19708,16.78111,147806BIECZYNY,Poland,Europe,"147806BIECZYNY, Poland, Europe",2025-01-03,2025-01-23,2025-01-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397058,African swine fever,52.19422,16.77906,147807BIECZYNY,Poland,Europe,"147807BIECZYNY, Poland, Europe",2025-01-03,2025-01-23,2025-01-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397057,African swine fever,52.19544,16.78005,147808BIECZYNY,Poland,Europe,"147808BIECZYNY, Poland, Europe",2025-01-03,2025-01-23,2025-01-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397056,African swine fever,52.20364,16.76682,"147809BIECZYNY, OBW?D 211",Poland,Europe,"147809BIECZYNY, OBW?D 211, Poland, Europe",2025-01-03,2025-01-23,2025-01-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397051,African swine fever,52.19804,16.74178,147814BIECZYNY,Poland,Europe,"147814BIECZYNY, Poland, Europe",2025-01-05,2025-01-23,2025-01-05,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397050,African swine fever,52.2013,16.75369,147815BIECZYNY,Poland,Europe,"147815BIECZYNY, Poland, Europe",2025-01-05,2025-01-23,2025-01-05,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397049,African swine fever,52.20314,16.74523,147816BIECZYNY,Poland,Europe,"147816BIECZYNY, Poland, Europe",2025-01-05,2025-01-23,2025-01-05,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397053,African swine fever,52.19741,16.73762,147812BIECZYNY,Poland,Europe,"147812BIECZYNY, Poland, Europe",2025-01-06,2025-01-23,2025-01-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397052,African swine fever,52.20094,16.74023,147813BIECZYNY,Poland,Europe,"147813BIECZYNY, Poland, Europe",2025-01-06,2025-01-23,2025-01-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397036,African swine fever,52.261071,16.87492,147830PUSZCZYKOWO,Poland,Europe,"147830PUSZCZYKOWO, Poland, Europe",2025-01-06,2025-01-23,2025-01-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397035,African swine fever,52.260109,16.856423,147831MOSINA,Poland,Europe,"147831MOSINA, Poland, Europe",2025-01-06,2025-01-23,2025-01-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397034,African swine fever,52.260037,16.81678,147833MOSINA,Poland,Europe,"147833MOSINA, Poland, Europe",2025-01-06,2025-01-23,2025-01-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397033,African swine fever,52.252327,16.846259,147834MOSINA,Poland,Europe,"147834MOSINA, Poland, Europe",2025-01-06,2025-01-23,2025-01-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397032,African swine fever,52.253313,16.838141,147836MOSINA,Poland,Europe,"147836MOSINA, Poland, Europe",2025-01-06,2025-01-23,2025-01-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397031,African swine fever,52.286187,16.732292,147837D BIENKO,Poland,Europe,"147837D BIENKO, Poland, Europe",2025-01-06,2025-01-23,2025-01-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397028,African swine fever,52.177158,16.846134,147840GRZYBNO,Poland,Europe,"147840GRZYBNO, Poland, Europe",2025-01-07,2025-01-23,2025-01-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398177,African swine fever,52.312306,16.832646,148562WIRY,Poland,Europe,"148562WIRY, Poland, Europe",2025-01-08,2025-01-31,2025-01-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398176,African swine fever,52.312987,16.842093,148563WIRY,Poland,Europe,"148563WIRY, Poland, Europe",2025-01-08,2025-01-31,2025-01-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398175,African swine fever,52.300578,16.82066,148564WIRY,Poland,Europe,"148564WIRY, Poland, Europe",2025-01-08,2025-01-31,2025-01-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
397030,African swine fever,52.392329,16.940012,147838POZNA,Poland,Europe,"147838POZNA, Poland, Europe",2025-01-08,2025-01-23,2025-01-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398182,African swine fever,52.2524,16.846131,148557MOSINA,Poland,Europe,"148557MOSINA, Poland, Europe",2025-01-09,2025-01-31,2025-01-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398181,African swine fever,52.190326,16.82675,148558NOWINKI,Poland,Europe,"148558NOWINKI, Poland, Europe",2025-01-09,2025-01-31,2025-01-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398180,African swine fever,52.219362,16.719139,148559SROCKO,Poland,Europe,"148559SROCKO, Poland, Europe",2025-01-09,2025-01-31,2025-01-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398179,African swine fever,52.181386,16.811118,148560PECNA,Poland,Europe,"148560PECNA, Poland, Europe",2025-01-09,2025-01-31,2025-01-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398178,African swine fever,52.24114,16.879171,148561SOWINIEC,Poland,Europe,"148561SOWINIEC, Poland, Europe",2025-01-09,2025-01-31,2025-01-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398188,African swine fever,52.21113,16.75041,148551BIECZYNY,Poland,Europe,"148551BIECZYNY, Poland, Europe",2025-01-13,2025-01-31,2025-01-13,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398174,African swine fever,52.31174,16.896799,148565  CZYCA,Poland,Europe,"148565  CZYCA, Poland, Europe",2025-01-13,2025-01-31,2025-01-13,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398173,African swine fever,52.320488,16.896496,148566  CZYCA,Poland,Europe,"148566  CZYCA, Poland, Europe",2025-01-13,2025-01-31,2025-01-13,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398172,African swine fever,52.213836,16.751561,148567BOLES AWIEC,Poland,Europe,"148567BOLES AWIEC, Poland, Europe",2025-01-13,2025-01-31,2025-01-13,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398170,African swine fever,52.292102,16.725662,148569D BIENKO,Poland,Europe,"148569D BIENKO, Poland, Europe",2025-01-15,2025-01-31,2025-01-15,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398169,African swine fever,52.21071,16.74139,148570BIECZYNY,Poland,Europe,"148570BIECZYNY, Poland, Europe",2025-01-16,2025-01-31,2025-01-16,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398168,African swine fever,52.21512,16.74136,148571BIECZYNY,Poland,Europe,"148571BIECZYNY, Poland, Europe",2025-01-16,2025-01-31,2025-01-16,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398171,African swine fever,52.242154,16.869393,148568MOSINA,Poland,Europe,"148568MOSINA, Poland, Europe",2025-01-17,2025-01-31,2025-01-17,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398152,African swine fever,52.302654,16.743567,148589D BIENKO,Poland,Europe,"148589D BIENKO, Poland, Europe",2025-01-17,2025-01-31,2025-01-17,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398151,African swine fever,52.304898,16.740472,148590D BIENKO,Poland,Europe,"148590D BIENKO, Poland, Europe",2025-01-17,2025-01-31,2025-01-17,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398150,African swine fever,52.309381,16.802718,148591SZRENIAWA,Poland,Europe,"148591SZRENIAWA, Poland, Europe",2025-01-17,2025-01-31,2025-01-17,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398149,African swine fever,52.309037,16.80981,148592SZRENIAWA,Poland,Europe,"148592SZRENIAWA, Poland, Europe",2025-01-17,2025-01-31,2025-01-17,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398148,African swine fever,52.302068,16.836241,148593WIRY,Poland,Europe,"148593WIRY, Poland, Europe",2025-01-17,2025-01-31,2025-01-17,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398144,African swine fever,52.305776,16.737225,148597D BIENKO,Poland,Europe,"148597D BIENKO, Poland, Europe",2025-01-17,2025-01-31,2025-01-17,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398154,African swine fever,52.237016,16.880476,148587SOWINIEC,Poland,Europe,"148587SOWINIEC, Poland, Europe",2025-01-18,2025-01-31,2025-01-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398153,African swine fever,52.249974,16.839234,148588MOSINA,Poland,Europe,"148588MOSINA, Poland, Europe",2025-01-18,2025-01-31,2025-01-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398147,African swine fever,52.262662,16.855238,148594MOSINA,Poland,Europe,"148594MOSINA, Poland, Europe",2025-01-18,2025-01-31,2025-01-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398146,African swine fever,52.267455,16.872799,148595PUSZCZYKOWO,Poland,Europe,"148595PUSZCZYKOWO, Poland, Europe",2025-01-18,2025-01-31,2025-01-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398145,African swine fever,52.261799,16.857641,148596MOSINA,Poland,Europe,"148596MOSINA, Poland, Europe",2025-01-18,2025-01-31,2025-01-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398143,African swine fever,52.202421,16.791561,148598BORKOWICE,Poland,Europe,"148598BORKOWICE, Poland, Europe",2025-01-19,2025-01-31,2025-01-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398163,African swine fever,52.17015,16.854012,148576GRZYBNO,Poland,Europe,"148576GRZYBNO, Poland, Europe",2025-01-20,2025-01-31,2025-01-20,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398162,African swine fever,52.171239,16.855301,148577GRZYBNO,Poland,Europe,"148577GRZYBNO, Poland, Europe",2025-01-20,2025-01-31,2025-01-20,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398161,African swine fever,52.169517,16.855302,148579GRZYBNO,Poland,Europe,"148579GRZYBNO, Poland, Europe",2025-01-20,2025-01-31,2025-01-20,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
398160,African swine fever,52.173355,16.85027,148580GRZYBNO,Poland,Europe,"148580GRZYBNO, Poland, Europe",2025-01-20,2025-01-31,2025-01-20,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399180,African swine fever,52.196968,16.850157,150006 ABINKO,Poland,Europe,"150006 ABINKO, Poland, Europe",2025-01-21,2025-02-11,2025-01-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399179,African swine fever,52.21194,16.729876,150009SROCKO,Poland,Europe,"150009SROCKO, Poland, Europe",2025-01-21,2025-02-11,2025-01-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399178,African swine fever,52.22425,16.73069,150011SROCKO,Poland,Europe,"150011SROCKO, Poland, Europe",2025-01-21,2025-02-11,2025-01-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399177,African swine fever,52.285544,16.733631,150012D BIENKO,Poland,Europe,"150012D BIENKO, Poland, Europe",2025-01-21,2025-02-11,2025-01-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399176,African swine fever,52.293337,16.738785,150013D BIENKO,Poland,Europe,"150013D BIENKO, Poland, Europe",2025-01-21,2025-02-11,2025-01-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399175,African swine fever,52.295262,16.735098,150014D BIENKO,Poland,Europe,"150014D BIENKO, Poland, Europe",2025-01-21,2025-02-11,2025-01-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399174,African swine fever,52.294846,16.731283,150015D BIENKO,Poland,Europe,"150015D BIENKO, Poland, Europe",2025-01-21,2025-02-11,2025-01-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399173,African swine fever,52.283852,16.746404,150016TRZEBAW,Poland,Europe,"150016TRZEBAW, Poland, Europe",2025-01-21,2025-02-11,2025-01-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399172,African swine fever,52.308636,16.739485,150017D BIENKO,Poland,Europe,"150017D BIENKO, Poland, Europe",2025-01-21,2025-02-11,2025-01-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399167,African swine fever,52.202408,16.792235,150250BORKOWICE,Poland,Europe,"150250BORKOWICE, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399166,African swine fever,52.263556,16.795852,150251G?RKA,Poland,Europe,"150251G?RKA, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399165,African swine fever,52.235033,16.873154,150252SOWINIEC,Poland,Europe,"150252SOWINIEC, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399164,African swine fever,52.200875,16.881387,150253 ABINKO,Poland,Europe,"150253 ABINKO, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399163,African swine fever,52.191025,16.966222,150254KRAJKOWO,Poland,Europe,"150254KRAJKOWO, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399162,African swine fever,52.268049,16.763507,150255TRZEBAW,Poland,Europe,"150255TRZEBAW, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399161,African swine fever,52.269361,16.755133,150256TRZEBAW,Poland,Europe,"150256TRZEBAW, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399160,African swine fever,52.27753,16.73403,150257ST SZEW,Poland,Europe,"150257ST SZEW, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399159,African swine fever,52.257273,16.806518,150258JEZIORY,Poland,Europe,"150258JEZIORY, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399158,African swine fever,52.22346,16.731668,150259B DLEWO,Poland,Europe,"150259B DLEWO, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399157,African swine fever,52.299201,16.834781,150261PUSZCZYKOWO,Poland,Europe,"150261PUSZCZYKOWO, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399156,African swine fever,52.300721,16.835736,150262WIRY,Poland,Europe,"150262WIRY, Poland, Europe",2025-01-24,2025-02-11,2025-01-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399181,African swine fever,52.310634,16.896605,150003  CZYCA,Poland,Europe,"150003  CZYCA, Poland, Europe",2025-01-25,2025-02-11,2025-01-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399171,African swine fever,52.20005,16.74667,150246BIECZYNY,Poland,Europe,"150246BIECZYNY, Poland, Europe",2025-01-27,2025-02-11,2025-01-27,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399170,African swine fever,52.18319,16.76016,150247SROCKO WIELKIE,Poland,Europe,"150247SROCKO WIELKIE, Poland, Europe",2025-01-27,2025-02-11,2025-01-27,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399154,African swine fever,52.176535,16.846437,150264GRZYBNO,Poland,Europe,"150264GRZYBNO, Poland, Europe",2025-01-27,2025-02-11,2025-01-27,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400790,African swine fever,52.20802,16.75209,151851BIECZYNY,Poland,Europe,"151851BIECZYNY, Poland, Europe",2025-01-28,2025-02-27,2025-01-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400789,African swine fever,52.1825,16.930969,151852BRODNICZKA,Poland,Europe,"151852BRODNICZKA, Poland, Europe",2025-01-28,2025-02-27,2025-01-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400788,African swine fever,52.183255,16.842571,151853GRZYBNO,Poland,Europe,"151853GRZYBNO, Poland, Europe",2025-01-28,2025-02-27,2025-01-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400787,African swine fever,52.169955,16.855741,151854GRZYBNO,Poland,Europe,"151854GRZYBNO, Poland, Europe",2025-01-28,2025-02-27,2025-01-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400786,African swine fever,52.182591,16.930979,151855 ABNO,Poland,Europe,"151855 ABNO, Poland, Europe",2025-01-28,2025-02-27,2025-01-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399152,African swine fever,52.249338,17.000812,150266MIECZEWO,Poland,Europe,"150266MIECZEWO, Poland, Europe",2025-01-28,2025-02-11,2025-01-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399151,African swine fever,52.268592,16.83831,150268JEZIORY,Poland,Europe,"150268JEZIORY, Poland, Europe",2025-01-28,2025-02-11,2025-01-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399150,African swine fever,52.268428,16.844469,150269JEZIORY,Poland,Europe,"150269JEZIORY, Poland, Europe",2025-01-28,2025-02-11,2025-01-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399149,African swine fever,52.268208,16.752209,150270TRZEBAW,Poland,Europe,"150270TRZEBAW, Poland, Europe",2025-01-28,2025-02-11,2025-01-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400777,African swine fever,52.305724,16.744005,151864D BIENKO,Poland,Europe,"151864D BIENKO, Poland, Europe",2025-01-29,2025-02-27,2025-01-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400776,African swine fever,52.263499,16.766144,151865G?RKA,Poland,Europe,"151865G?RKA, Poland, Europe",2025-01-29,2025-02-27,2025-01-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400775,African swine fever,52.202431,16.792002,151866BORKOWICE,Poland,Europe,"151866BORKOWICE, Poland, Europe",2025-01-29,2025-02-27,2025-01-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400774,African swine fever,52.192007,16.828,151867NOWINKI,Poland,Europe,"151867NOWINKI, Poland, Europe",2025-01-29,2025-02-27,2025-01-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400773,African swine fever,52.188448,16.950921,151868KRAJKOWO,Poland,Europe,"151868KRAJKOWO, Poland, Europe",2025-01-29,2025-02-27,2025-01-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400772,African swine fever,52.289558,16.847537,151869PUSZCZYKOWO,Poland,Europe,"151869PUSZCZYKOWO, Poland, Europe",2025-01-29,2025-02-27,2025-01-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
399148,African swine fever,52.241759,16.869782,150271MOSINA,Poland,Europe,"150271MOSINA, Poland, Europe",2025-01-29,2025-02-11,2025-01-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
